,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
113,SRBCT,83,2308,mRmr,LogisticsRegression,25,LOOCV,84,fit_time,0.049143314361572266,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
114,SRBCT,83,2308,mRmr,LogisticsRegression,25,LOOCV,84,pred_time,0.0011906623840332031,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
115,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,ACC,0.7228915662650602,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
116,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,MCC,0.6149282080837268,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
117,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,AUC,0.9257753907195044,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
118,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,PR-AUC,0.8531210214016067,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
119,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,fit_time,0.008128166198730469,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
120,SRBCT,83,2308,mRmr,NB,25,LOOCV,84,pred_time,0.0025548934936523438,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143;gene95;gene118;gene213;gene147;gene324,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665;-4.383765145288326;-4.385048991745645;-4.386216124888663;-4.386234099256542;-4.387254591824687
121,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,ACC,0.7349397590361446,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
122,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,MCC,0.6650076335091301,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
123,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,AUC,0.9640489669521459,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
124,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,PR-AUC,0.9104353716560429,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
125,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,fit_time,0.02316427230834961,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
126,SRBCT,83,2308,mRmr,SVM,20,LOOCV,84,pred_time,0.001981019973754883,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
127,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,ACC,0.6987951807228916,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
128,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,MCC,0.5940624488772893,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
129,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,AUC,0.8964048966952146,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
130,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,PR-AUC,0.7830180553706235,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
131,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,fit_time,0.004904747009277344,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
132,SRBCT,83,2308,mRmr,KNN,20,LOOCV,84,pred_time,0.003347158432006836,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
133,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,ACC,0.6746987951807228,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
134,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,MCC,0.5777869309844907,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
135,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,AUC,0.942928339865486,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
136,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,PR-AUC,0.875424392055312,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
137,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,fit_time,0.7259089946746826,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
138,SRBCT,83,2308,mRmr,RandomForest,20,LOOCV,84,pred_time,0.06819796562194824,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
139,SRBCT,83,2308,mRmr,LogisticsRegression,20,LOOCV,84,ACC,0.7710843373493976,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
140,SRBCT,83,2308,mRmr,LogisticsRegression,20,LOOCV,84,MCC,0.6969288412721857,gene1;gene484;gene608;gene2023;gene76;gene299;gene765;gene2076;gene767;gene857;gene1165;gene1196;gene1656;gene1741;gene2052;gene2291;gene89;gene90;gene103;gene143,1.9161207393705444;-4.410725920892039;-4.386629535349871;-4.370565278321759;-4.356509053422161;-4.35771387269927;-4.358517085550675;-4.359090809015965;-4.349348078268301;-4.350813086217124;-4.351985092576182;-4.352944006869957;-4.353743102114768;-4.354419259629609;-4.354998823213759;-4.355501111653354;-4.3800369995801685;-4.381842230245573;-4.383446879725931;-4.383614387916665
